"Габаритная высота","Габаритная глубина","Габаритная ширина","Имя","Имя родительского объекта","Количество","Марка","Марка родительского объекта","Относительная высота верха объекта","Относительная высота низа объекта","Расположение элемента относительно оси","Смещение по вертикали","Смещение родительского объекта по вертикали","Смещение элемента по вертикали","Смещение элемента по горизонтали","Список материалов","Список материалов.Имя","Список материалов.Плотность","Список материалов.Теплопроводность","Список материалов.Уникальный идентификатор","Стиль элемента","Стиль элемента.Высота элемента","Стиль элемента.Глубина  элемента","Стиль элемента.Имя","Стиль элемента.Ориентация 3D модели","Стиль элемента.Равномерное масштабирование","Стиль элемента.Уникальный идентификатор","Стиль элемента.Ширина элемента","Тип объекта","Угол нутации","Угол прецессии","Угол собственного вращения","Уникальный идентификатор","Уникальный идентификатор родительского объекта","Уровень","Чистая масса","Чистый объём"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","9df4b9ad-09b3-4b6f-8894-60d3a7a7fe96","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","413e1982-d006-4bdd-a0b0-b0d2e9423df7","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","2e0bfa11-7d5a-4e8f-9734-8f4e4fc22a63","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","127d3654-19fe-430e-9354-54a4924395f7","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","4c1cfc53-2302-4918-b0fa-25ae8ba5d33a","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","775ec812-85bc-4e54-ac64-8547b767318d","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","56994b6e-759d-4053-822b-7ba3ec5637dc","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","7728ee3f-1555-4054-bdc6-e4d89bbfd5c0","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","037d71df-669a-49c2-a06a-18e69d949035","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","fc6baffa-15f9-48b1-ba2f-f6aa2d222f60","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","a3a4ccbc-4a43-4f20-b427-9faaa133610f","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","fcf16485-6d01-45f4-9a2e-20c7a6768d62","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","88321519-852f-40a5-9944-a529f95d4cbb","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","33b8dde1-8357-4a68-87bb-f21808a4f9c5","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","90949f14-e73e-4483-8171-f00dbab713d6","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","e0efa095-537a-4aa4-8e40-2af53da84dde","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","7c110049-d8ee-4ed8-b354-b282086286e4","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","da8fc5d9-c9b8-4eb9-8bcf-7c9a22a1b012","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","d87bae33-d1ca-46be-ab49-b7e9906e7e00","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","51f75fe1-849e-4d8c-aa2b-e5ecc19cf7d3","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","4d0ba5a9-6141-4d21-b412-b4c4ef8d82df","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","7bd5f08f-aed8-45e7-b040-c89b81f68841","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","deab09b8-8283-4bea-a8e9-8c57f14c83a8","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","0e732647-b5bd-4bce-8bb9-cf9ac68659c8","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","21b820e0-96ae-414f-9e65-4b66c1bdbd01","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","b3c26910-82e4-4ed7-9fe8-d7aca8b0e511","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","0732f54c-cbc1-4e2f-8870-3d342bcc924b","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","798ea069-1d53-4ac9-8038-f3eb6c14c21e","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","38bccfdb-6efc-4c1a-b839-d9094f7800b9","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","eca9e4aa-aafd-4c41-916a-2cd7741817f2","","1","","0.0122677"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","90.0000000","0.0000000","a9c5049c-9df7-4627-af29-a02f7119480d","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","90.0000000","0.0000000","79bb0b1b-95ab-4122-9f8a-1c30a6df1f9b","","1","","0.0739640"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","251.5659851","0.0000000","2c978d45-0ef5-4638-97ea-316fe64501c4","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","270.0000000","0.0000000","84051f53-e2e7-4c2c-acb4-c116a35c1496","","1","","0.0698862"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","cbc5d1bf-6929-4c46-af15-d89bb3aebe50","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","c3dcc2e0-0f91-4d60-84da-74b938430434","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","fd21c9b4-b23e-43d0-92d7-9ec753ce4c16","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","2448f1b1-058f-4582-8f0e-8bce6b8436c0","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","e84f0273-1dee-407a-b810-2dc48f31e460","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","4a4380cf-cbbc-43bc-955d-e5f1672948dc","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","12d8b5bf-0c77-4560-82c1-6ec6e496981e","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","3b734074-fc84-43f7-b46e-f04b4f847499","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","c677d648-c0ee-4c1e-8982-74ad48f52c65","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","d0b890ff-c3ba-4bf4-a3c0-bcc4f8b3f9b7","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","76f35224-d633-4290-93dd-1cdd75758f83","","1","","0.0122677"
"735.0000000","485.0000000","490.0000000","Элемент - Стул: 490,00 мм x 485,00 мм x 735,00 мм","","1","","","735.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Стул","735.0000000","485.0000000","Стул","Нижняя","Нет","8d1b9e6b-4307-456a-9fb3-524a3b2254ce","490.0000000","Элемент","0.0000000","90.0000000","0.0000000","d710e126-ebcc-43c9-a88b-8f6174b94034","","1","","0.0122677"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","90.0000000","0.0000000","8d1e0a67-a2f8-4f3e-9bd6-dc256a8a05c2","","1","","0.0739640"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","251.5659851","0.0000000","49b3ec16-8fa8-4574-afc4-6724a1dba4c9","","1","","0.0698862"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","180.0000000","0.0000000","6cf3e9de-ae46-4a01-b88c-a8309bf13888","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","180.0000000","0.0000000","f2cb1834-81ec-4ba2-8f1a-7334572fb846","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","0.0000000","0.0000000","ff0f9f72-0271-4f21-aa73-7ac2092bee28","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","0.0000000","0.0000000","785d5a0b-17da-4452-b2ff-bce4c6f5698c","","1","","0.0739640"
